year,state,district,block,school_code,school_name,grade,subject,level,percentage,n_students,is_simulated
2022,Mizoram,Mizoram,Lunglei,MIZLUN0035,Govt Primary School Lunglei Basti 35,5,reading,story,45.7,235,True
2022,Mizoram,Mizoram,Serchhip,MIZSER0036,Govt Upper Primary School Serchhip Khurd 36,5,math,division,9.9,50,True
2022,Mizoram,Mizoram,Serchhip,MIZSER0036,Govt Upper Primary School Serchhip Khurd 36,5,reading,story,43.7,50,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0000,Govt Primary School Kohima Rural Tola 0,3,math,subtraction,31.4,111,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0000,Govt Primary School Kohima Rural Tola 0,3,reading,story,25.0,111,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0001,Govt Upper Primary School Dimapur Purwa 1,3,math,subtraction,8.3,138,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0001,Govt Upper Primary School Dimapur Purwa 1,3,reading,story,11.7,138,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0002,Panchayati Raj Primary School Mokokchung Nagar 2,3,math,subtraction,25.9,174,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0002,Panchayati Raj Primary School Mokokchung Nagar 2,3,reading,story,0.0,174,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0003,Govt Middle School Tuensang Colony 3,3,math,subtraction,35.6,224,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0003,Govt Middle School Tuensang Colony 3,3,reading,story,3.1,224,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0004,Govt Elementary School Wokha Ward 4,3,math,subtraction,12.9,45,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0004,Govt Elementary School Wokha Ward 4,3,reading,story,0.0,45,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0005,Govt Primary School Zunheboto Basti 5,3,math,subtraction,26.3,174,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0005,Govt Primary School Zunheboto Basti 5,3,reading,story,4.5,174,True
2022,Nagaland,Nagaland,Phek,NAGPHE0006,Govt Upper Primary School Phek Khurd 6,3,math,subtraction,21.6,77,True
2022,Nagaland,Nagaland,Phek,NAGPHE0006,Govt Upper Primary School Phek Khurd 6,3,reading,story,14.2,77,True
2022,Nagaland,Nagaland,Mon,NAGMON0007,Panchayati Raj Primary School Mon Kalan 7,3,math,subtraction,29.5,54,True
2022,Nagaland,Nagaland,Mon,NAGMON0007,Panchayati Raj Primary School Mon Kalan 7,3,reading,story,16.4,54,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0008,Govt Middle School Kohima Rural Pura 8,3,math,subtraction,21.8,100,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0008,Govt Middle School Kohima Rural Pura 8,3,reading,story,0.0,100,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0009,Govt Elementary School Dimapur Chak 9,3,math,subtraction,22.4,223,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0009,Govt Elementary School Dimapur Chak 9,3,reading,story,0.0,223,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0010,Govt Primary School Mokokchung Tola 10,3,math,subtraction,22.8,222,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0010,Govt Primary School Mokokchung Tola 10,3,reading,story,19.0,222,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0011,Govt Upper Primary School Tuensang Purwa 11,3,math,subtraction,32.4,85,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0011,Govt Upper Primary School Tuensang Purwa 11,3,reading,story,10.3,85,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0012,Panchayati Raj Primary School Wokha Nagar 12,3,math,subtraction,40.7,195,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0012,Panchayati Raj Primary School Wokha Nagar 12,3,reading,story,0.0,195,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0013,Govt Middle School Zunheboto Colony 13,3,math,subtraction,37.8,95,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0013,Govt Middle School Zunheboto Colony 13,3,reading,story,9.3,95,True
2022,Nagaland,Nagaland,Phek,NAGPHE0014,Govt Elementary School Phek Ward 14,3,math,subtraction,21.7,134,True
2022,Nagaland,Nagaland,Phek,NAGPHE0014,Govt Elementary School Phek Ward 14,3,reading,story,14.1,134,True
2022,Nagaland,Nagaland,Mon,NAGMON0015,Govt Primary School Mon Basti 15,3,math,subtraction,20.2,95,True
2022,Nagaland,Nagaland,Mon,NAGMON0015,Govt Primary School Mon Basti 15,3,reading,story,1.3,95,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0016,Govt Upper Primary School Kohima Rural Khurd 16,3,math,subtraction,30.6,182,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0016,Govt Upper Primary School Kohima Rural Khurd 16,3,reading,story,11.0,182,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0017,Panchayati Raj Primary School Dimapur Kalan 17,3,math,subtraction,25.1,233,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0017,Panchayati Raj Primary School Dimapur Kalan 17,3,reading,story,6.3,233,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0018,Govt Middle School Mokokchung Pura 18,3,math,subtraction,40.7,89,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0018,Govt Middle School Mokokchung Pura 18,3,reading,story,18.0,89,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0019,Govt Elementary School Tuensang Chak 19,3,math,subtraction,13.7,144,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0019,Govt Elementary School Tuensang Chak 19,3,reading,story,1.8,144,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0020,Govt Primary School Wokha Tola 20,3,math,subtraction,18.2,95,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0020,Govt Primary School Wokha Tola 20,3,reading,story,9.4,95,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0021,Govt Upper Primary School Zunheboto Purwa 21,3,math,subtraction,42.1,209,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0021,Govt Upper Primary School Zunheboto Purwa 21,3,reading,story,0.0,209,True
2022,Nagaland,Nagaland,Phek,NAGPHE0022,Panchayati Raj Primary School Phek Nagar 22,3,math,subtraction,17.2,203,True
2022,Nagaland,Nagaland,Phek,NAGPHE0022,Panchayati Raj Primary School Phek Nagar 22,3,reading,story,11.3,203,True
2022,Nagaland,Nagaland,Mon,NAGMON0023,Govt Middle School Mon Colony 23,3,math,subtraction,4.4,219,True
2022,Nagaland,Nagaland,Mon,NAGMON0023,Govt Middle School Mon Colony 23,3,reading,story,0.0,219,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0024,Govt Elementary School Kohima Rural Ward 24,3,math,subtraction,25.3,221,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0024,Govt Elementary School Kohima Rural Ward 24,3,reading,story,21.3,221,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0025,Govt Primary School Dimapur Basti 25,3,math,subtraction,24.0,140,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0025,Govt Primary School Dimapur Basti 25,3,reading,story,7.6,140,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0026,Govt Upper Primary School Mokokchung Khurd 26,3,math,subtraction,20.2,245,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0026,Govt Upper Primary School Mokokchung Khurd 26,3,reading,story,14.8,245,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0027,Panchayati Raj Primary School Tuensang Kalan 27,3,math,subtraction,39.0,59,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0027,Panchayati Raj Primary School Tuensang Kalan 27,3,reading,story,8.8,59,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0028,Govt Middle School Wokha Pura 28,3,math,subtraction,20.2,81,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0028,Govt Middle School Wokha Pura 28,3,reading,story,9.2,81,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0029,Govt Elementary School Zunheboto Chak 29,3,math,subtraction,24.1,115,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0029,Govt Elementary School Zunheboto Chak 29,3,reading,story,0.0,115,True
2022,Nagaland,Nagaland,Phek,NAGPHE0030,Govt Primary School Phek Tola 30,3,math,subtraction,24.5,196,True
2022,Nagaland,Nagaland,Phek,NAGPHE0030,Govt Primary School Phek Tola 30,3,reading,story,6.6,196,True
2022,Nagaland,Nagaland,Mon,NAGMON0031,Govt Upper Primary School Mon Purwa 31,3,math,subtraction,29.8,205,True
2022,Nagaland,Nagaland,Mon,NAGMON0031,Govt Upper Primary School Mon Purwa 31,3,reading,story,13.7,205,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0032,Panchayati Raj Primary School Kohima Rural Nagar 32,3,math,subtraction,44.4,91,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0032,Panchayati Raj Primary School Kohima Rural Nagar 32,3,reading,story,0.0,91,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0000,Govt Primary School Kohima Rural Tola 0,5,math,division,17.6,48,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0000,Govt Primary School Kohima Rural Tola 0,5,reading,story,33.6,48,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0001,Govt Upper Primary School Dimapur Purwa 1,5,math,division,0.0,73,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0001,Govt Upper Primary School Dimapur Purwa 1,5,reading,story,29.8,73,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0002,Panchayati Raj Primary School Mokokchung Nagar 2,5,math,division,9.7,243,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0002,Panchayati Raj Primary School Mokokchung Nagar 2,5,reading,story,23.9,243,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0003,Govt Middle School Tuensang Colony 3,5,math,division,5.3,112,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0003,Govt Middle School Tuensang Colony 3,5,reading,story,11.9,112,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0004,Govt Elementary School Wokha Ward 4,5,math,division,6.9,211,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0004,Govt Elementary School Wokha Ward 4,5,reading,story,33.2,211,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0005,Govt Primary School Zunheboto Basti 5,5,math,division,11.9,93,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0005,Govt Primary School Zunheboto Basti 5,5,reading,story,42.3,93,True
2022,Nagaland,Nagaland,Phek,NAGPHE0006,Govt Upper Primary School Phek Khurd 6,5,math,division,0.0,156,True
2022,Nagaland,Nagaland,Phek,NAGPHE0006,Govt Upper Primary School Phek Khurd 6,5,reading,story,25.1,156,True
2022,Nagaland,Nagaland,Mon,NAGMON0007,Panchayati Raj Primary School Mon Kalan 7,5,math,division,0.0,47,True
2022,Nagaland,Nagaland,Mon,NAGMON0007,Panchayati Raj Primary School Mon Kalan 7,5,reading,story,28.4,47,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0008,Govt Middle School Kohima Rural Pura 8,5,math,division,20.0,113,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0008,Govt Middle School Kohima Rural Pura 8,5,reading,story,39.8,113,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0009,Govt Elementary School Dimapur Chak 9,5,math,division,15.1,66,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0009,Govt Elementary School Dimapur Chak 9,5,reading,story,19.5,66,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0010,Govt Primary School Mokokchung Tola 10,5,math,division,21.3,185,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0010,Govt Primary School Mokokchung Tola 10,5,reading,story,18.1,185,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0011,Govt Upper Primary School Tuensang Purwa 11,5,math,division,12.4,230,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0011,Govt Upper Primary School Tuensang Purwa 11,5,reading,story,24.5,230,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0012,Panchayati Raj Primary School Wokha Nagar 12,5,math,division,10.8,80,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0012,Panchayati Raj Primary School Wokha Nagar 12,5,reading,story,32.8,80,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0013,Govt Middle School Zunheboto Colony 13,5,math,division,12.8,105,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0013,Govt Middle School Zunheboto Colony 13,5,reading,story,23.3,105,True
2022,Nagaland,Nagaland,Phek,NAGPHE0014,Govt Elementary School Phek Ward 14,5,math,division,15.0,194,True
2022,Nagaland,Nagaland,Phek,NAGPHE0014,Govt Elementary School Phek Ward 14,5,reading,story,21.4,194,True
2022,Nagaland,Nagaland,Mon,NAGMON0015,Govt Primary School Mon Basti 15,5,math,division,9.5,230,True
2022,Nagaland,Nagaland,Mon,NAGMON0015,Govt Primary School Mon Basti 15,5,reading,story,32.5,230,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0016,Govt Upper Primary School Kohima Rural Khurd 16,5,math,division,0.0,106,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0016,Govt Upper Primary School Kohima Rural Khurd 16,5,reading,story,8.6,106,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0017,Panchayati Raj Primary School Dimapur Kalan 17,5,math,division,24.6,97,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0017,Panchayati Raj Primary School Dimapur Kalan 17,5,reading,story,18.6,97,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0018,Govt Middle School Mokokchung Pura 18,5,math,division,15.5,65,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0018,Govt Middle School Mokokchung Pura 18,5,reading,story,23.1,65,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0019,Govt Elementary School Tuensang Chak 19,5,math,division,8.5,149,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0019,Govt Elementary School Tuensang Chak 19,5,reading,story,43.7,149,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0020,Govt Primary School Wokha Tola 20,5,math,division,14.2,70,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0020,Govt Primary School Wokha Tola 20,5,reading,story,32.4,70,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0021,Govt Upper Primary School Zunheboto Purwa 21,5,math,division,3.2,123,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0021,Govt Upper Primary School Zunheboto Purwa 21,5,reading,story,38.5,123,True
2022,Nagaland,Nagaland,Phek,NAGPHE0022,Panchayati Raj Primary School Phek Nagar 22,5,math,division,17.0,113,True
2022,Nagaland,Nagaland,Phek,NAGPHE0022,Panchayati Raj Primary School Phek Nagar 22,5,reading,story,36.9,113,True
2022,Nagaland,Nagaland,Mon,NAGMON0023,Govt Middle School Mon Colony 23,5,math,division,5.0,212,True
2022,Nagaland,Nagaland,Mon,NAGMON0023,Govt Middle School Mon Colony 23,5,reading,story,21.1,212,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0024,Govt Elementary School Kohima Rural Ward 24,5,math,division,1.6,44,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0024,Govt Elementary School Kohima Rural Ward 24,5,reading,story,20.6,44,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0025,Govt Primary School Dimapur Basti 25,5,math,division,6.8,139,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0025,Govt Primary School Dimapur Basti 25,5,reading,story,32.8,139,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0026,Govt Upper Primary School Mokokchung Khurd 26,5,math,division,13.3,229,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0026,Govt Upper Primary School Mokokchung Khurd 26,5,reading,story,19.4,229,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0027,Panchayati Raj Primary School Tuensang Kalan 27,5,math,division,6.8,126,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0027,Panchayati Raj Primary School Tuensang Kalan 27,5,reading,story,21.9,126,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0028,Govt Middle School Wokha Pura 28,5,math,division,1.0,166,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0028,Govt Middle School Wokha Pura 28,5,reading,story,44.2,166,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0029,Govt Elementary School Zunheboto Chak 29,5,math,division,27.1,151,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0029,Govt Elementary School Zunheboto Chak 29,5,reading,story,31.5,151,True
2022,Nagaland,Nagaland,Phek,NAGPHE0030,Govt Primary School Phek Tola 30,5,math,division,17.8,214,True
2022,Nagaland,Nagaland,Phek,NAGPHE0030,Govt Primary School Phek Tola 30,5,reading,story,36.7,214,True
2022,Nagaland,Nagaland,Mon,NAGMON0031,Govt Upper Primary School Mon Purwa 31,5,math,division,23.9,241,True
2022,Nagaland,Nagaland,Mon,NAGMON0031,Govt Upper Primary School Mon Purwa 31,5,reading,story,19.2,241,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0032,Panchayati Raj Primary School Kohima Rural Nagar 32,5,math,division,7.5,215,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0032,Panchayati Raj Primary School Kohima Rural Nagar 32,5,reading,story,21.2,215,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0033,Govt Middle School Dimapur Colony 33,5,math,division,2.9,222,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0033,Govt Middle School Dimapur Colony 33,5,reading,story,45.8,222,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0034,Govt Elementary School Mokokchung Ward 34,5,math,division,7.3,196,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0034,Govt Elementary School Mokokchung Ward 34,5,reading,story,46.8,196,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0035,Govt Primary School Tuensang Basti 35,5,math,division,35.9,153,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0035,Govt Primary School Tuensang Basti 35,5,reading,story,46.0,153,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0036,Govt Upper Primary School Wokha Khurd 36,5,math,division,30.1,191,True
2022,Nagaland,Nagaland,Wokha,NAGWOK0036,Govt Upper Primary School Wokha Khurd 36,5,reading,story,31.8,191,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0037,Panchayati Raj Primary School Zunheboto Kalan 37,5,math,division,5.9,115,True
2022,Nagaland,Nagaland,Zunheboto,NAGZUN0037,Panchayati Raj Primary School Zunheboto Kalan 37,5,reading,story,31.0,115,True
2022,Nagaland,Nagaland,Phek,NAGPHE0038,Govt Middle School Phek Pura 38,5,math,division,11.6,171,True
2022,Nagaland,Nagaland,Phek,NAGPHE0038,Govt Middle School Phek Pura 38,5,reading,story,28.9,171,True
2022,Nagaland,Nagaland,Mon,NAGMON0039,Govt Elementary School Mon Chak 39,5,math,division,15.7,96,True
2022,Nagaland,Nagaland,Mon,NAGMON0039,Govt Elementary School Mon Chak 39,5,reading,story,24.7,96,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0040,Govt Primary School Kohima Rural Tola 40,5,math,division,0.0,95,True
2022,Nagaland,Nagaland,Kohima Rural,NAGKOH0040,Govt Primary School Kohima Rural Tola 40,5,reading,story,32.2,95,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0041,Govt Upper Primary School Dimapur Purwa 41,5,math,division,3.6,98,True
2022,Nagaland,Nagaland,Dimapur,NAGDIM0041,Govt Upper Primary School Dimapur Purwa 41,5,reading,story,27.6,98,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0042,Panchayati Raj Primary School Mokokchung Nagar 42,5,math,division,5.6,46,True
2022,Nagaland,Nagaland,Mokokchung,NAGMOK0042,Panchayati Raj Primary School Mokokchung Nagar 42,5,reading,story,38.9,46,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0043,Govt Middle School Tuensang Colony 43,5,math,division,19.3,190,True
2022,Nagaland,Nagaland,Tuensang,NAGTUE0043,Govt Middle School Tuensang Colony 43,5,reading,story,30.8,190,True
2022,Odisha,Odisha,Block 1,ODIBLO0000,Govt Primary School Block 1 Tola 0,3,math,subtraction,28.2,115,True
2022,Odisha,Odisha,Block 1,ODIBLO0000,Govt Primary School Block 1 Tola 0,3,reading,story,15.1,115,True
2022,Odisha,Odisha,Block 2,ODIBLO0001,Govt Upper Primary School Block 2 Purwa 1,3,math,subtraction,29.8,147,True
2022,Odisha,Odisha,Block 2,ODIBLO0001,Govt Upper Primary School Block 2 Purwa 1,3,reading,story,34.3,147,True
2022,Odisha,Odisha,Block 3,ODIBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,3,math,subtraction,14.6,221,True
2022,Odisha,Odisha,Block 3,ODIBLO0002,Panchayati Raj Primary School Block 3 Nagar 2,3,reading,story,13.0,221,True
2022,Odisha,Odisha,Block 4,ODIBLO0003,Govt Middle School Block 4 Colony 3,3,math,subtraction,22.0,220,True
2022,Odisha,Odisha,Block 4,ODIBLO0003,Govt Middle School Block 4 Colony 3,3,reading,story,39.2,220,True
2022,Odisha,Odisha,Block 5,ODIBLO0004,Govt Elementary School Block 5 Ward 4,3,math,subtraction,19.8,182,True
2022,Odisha,Odisha,Block 5,ODIBLO0004,Govt Elementary School Block 5 Ward 4,3,reading,story,13.6,182,True
2022,Odisha,Odisha,Block 6,ODIBLO0005,Govt Primary School Block 6 Basti 5,3,math,subtraction,20.6,74,True
2022,Odisha,Odisha,Block 6,ODIBLO0005,Govt Primary School Block 6 Basti 5,3,reading,story,19.9,74,True
2022,Odisha,Odisha,Block 7,ODIBLO0006,Govt Upper Primary School Block 7 Khurd 6,3,math,subtraction,35.9,153,True
2022,Odisha,Odisha,Block 7,ODIBLO0006,Govt Upper Primary School Block 7 Khurd 6,3,reading,story,17.3,153,True
2022,Odisha,Odisha,Block 8,ODIBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,3,math,subtraction,33.6,213,True
2022,Odisha,Odisha,Block 8,ODIBLO0007,Panchayati Raj Primary School Block 8 Kalan 7,3,reading,story,32.6,213,True
2022,Odisha,Odisha,Block 9,ODIBLO0008,Govt Middle School Block 9 Pura 8,3,math,subtraction,26.0,81,True
2022,Odisha,Odisha,Block 9,ODIBLO0008,Govt Middle School Block 9 Pura 8,3,reading,story,29.8,81,True
2022,Odisha,Odisha,Block 10,ODIBLO0009,Govt Elementary School Block 10 Chak 9,3,math,subtraction,28.3,112,True
2022,Odisha,Odisha,Block 10,ODIBLO0009,Govt Elementary School Block 10 Chak 9,3,reading,story,11.3,112,True
2022,Odisha,Odisha,Block 1,ODIBLO0010,Govt Primary School Block 1 Tola 10,3,math,subtraction,32.5,213,True
2022,Odisha,Odisha,Block 1,ODIBLO0010,Govt Primary School Block 1 Tola 10,3,reading,story,40.9,213,True
2022,Odisha,Odisha,Block 2,ODIBLO0011,Govt Upper Primary School Block 2 Purwa 11,3,math,subtraction,20.8,230,True
2022,Odisha,Odisha,Block 2,ODIBLO0011,Govt Upper Primary School Block 2 Purwa 11,3,reading,story,21.8,230,True
2022,Odisha,Odisha,Block 3,ODIBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,3,math,subtraction,29.4,198,True
2022,Odisha,Odisha,Block 3,ODIBLO0012,Panchayati Raj Primary School Block 3 Nagar 12,3,reading,story,27.6,198,True
2022,Odisha,Odisha,Block 4,ODIBLO0013,Govt Middle School Block 4 Colony 13,3,math,subtraction,32.2,149,True
2022,Odisha,Odisha,Block 4,ODIBLO0013,Govt Middle School Block 4 Colony 13,3,reading,story,16.6,149,True
2022,Odisha,Odisha,Block 5,ODIBLO0014,Govt Elementary School Block 5 Ward 14,3,math,subtraction,20.1,133,True
2022,Odisha,Odisha,Block 5,ODIBLO0014,Govt Elementary School Block 5 Ward 14,3,reading,story,25.4,133,True
2022,Odisha,Odisha,Block 6,ODIBLO0015,Govt Primary School Block 6 Basti 15,3,math,subtraction,42.2,204,True
2022,Odisha,Odisha,Block 6,ODIBLO0015,Govt Primary School Block 6 Basti 15,3,reading,story,14.1,204,True
2022,Odisha,Odisha,Block 7,ODIBLO0016,Govt Upper Primary School Block 7 Khurd 16,3,math,subtraction,15.3,141,True
2022,Odisha,Odisha,Block 7,ODIBLO0016,Govt Upper Primary School Block 7 Khurd 16,3,reading,story,28.1,141,True
2022,Odisha,Odisha,Block 8,ODIBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,3,math,subtraction,36.2,127,True
2022,Odisha,Odisha,Block 8,ODIBLO0017,Panchayati Raj Primary School Block 8 Kalan 17,3,reading,story,28.2,127,True
2022,Odisha,Odisha,Block 9,ODIBLO0018,Govt Middle School Block 9 Pura 18,3,math,subtraction,38.8,92,True
2022,Odisha,Odisha,Block 9,ODIBLO0018,Govt Middle School Block 9 Pura 18,3,reading,story,29.7,92,True
2022,Odisha,Odisha,Block 10,ODIBLO0019,Govt Elementary School Block 10 Chak 19,3,math,subtraction,34.2,172,True
2022,Odisha,Odisha,Block 10,ODIBLO0019,Govt Elementary School Block 10 Chak 19,3,reading,story,33.1,172,True
2022,Odisha,Odisha,Block 1,ODIBLO0020,Govt Primary School Block 1 Tola 20,3,math,subtraction,26.1,86,True
2022,Odisha,Odisha,Block 1,ODIBLO0020,Govt Primary School Block 1 Tola 20,3,reading,story,17.0,86,True
2022,Odisha,Odisha,Block 2,ODIBLO0021,Govt Upper Primary School Block 2 Purwa 21,3,math,subtraction,19.3,63,True
2022,Odisha,Odisha,Block 2,ODIBLO0021,Govt Upper Primary School Block 2 Purwa 21,3,reading,story,40.0,63,True
2022,Odisha,Odisha,Block 3,ODIBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,3,math,subtraction,43.8,246,True
2022,Odisha,Odisha,Block 3,ODIBLO0022,Panchayati Raj Primary School Block 3 Nagar 22,3,reading,story,14.0,246,True
2022,Odisha,Odisha,Block 4,ODIBLO0023,Govt Middle School Block 4 Colony 23,3,math,subtraction,17.0,207,True
2022,Odisha,Odisha,Block 4,ODIBLO0023,Govt Middle School Block 4 Colony 23,3,reading,story,33.6,207,True
2022,Odisha,Odisha,Block 5,ODIBLO0024,Govt Elementary School Block 5 Ward 24,3,math,subtraction,29.6,50,True
2022,Odisha,Odisha,Block 5,ODIBLO0024,Govt Elementary School Block 5 Ward 24,3,reading,story,25.7,50,True
2022,Odisha,Odisha,Block 6,ODIBLO0025,Govt Primary School Block 6 Basti 25,3,math,subtraction,25.5,71,True
2022,Odisha,Odisha,Block 6,ODIBLO0025,Govt Primary School Block 6 Basti 25,3,reading,story,24.0,71,True
2022,Odisha,Odisha,Block 7,ODIBLO0026,Govt Upper Primary School Block 7 Khurd 26,3,math,subtraction,32.6,165,True
2022,Odisha,Odisha,Block 7,ODIBLO0026,Govt Upper Primary School Block 7 Khurd 26,3,reading,story,41.2,165,True
2022,Odisha,Odisha,Block 8,ODIBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,3,math,subtraction,25.0,108,True
2022,Odisha,Odisha,Block 8,ODIBLO0027,Panchayati Raj Primary School Block 8 Kalan 27,3,reading,story,23.2,108,True
2022,Odisha,Odisha,Block 9,ODIBLO0028,Govt Middle School Block 9 Pura 28,3,math,subtraction,40.0,96,True
2022,Odisha,Odisha,Block 9,ODIBLO0028,Govt Middle School Block 9 Pura 28,3,reading,story,32.9,96,True
